"rules","support","confidence","lift"
"{butter milk,yogurt,fruit/vegetable juice} => {whole milk}",0.00132180986273513,0.722222222222222,2.82652429588363
"{butter milk,yogurt,whipped/sour cream} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{butter milk,whipped/sour cream,rolls/buns} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{other vegetables,butter milk,whipped/sour cream} => {whole milk}",0.00172852058973055,0.739130434782609,2.89269710548625
"{pip fruit,root vegetables,butter milk} => {other vegetables}",0.00122013218098627,0.857142857142857,4.42984760903836
"{pip fruit,butter milk,yogurt} => {other vegetables}",0.00142348754448399,0.7,3.61770888071466
"{other vegetables,butter milk,pastry} => {yogurt}",0.00122013218098627,0.8,5.73469387755102
"{butter milk,yogurt,pastry} => {whole milk}",0.00142348754448399,0.736842105263158,2.88374138689342
"{whole milk,butter milk,pastry} => {yogurt}",0.00142348754448399,0.736842105263158,5.28195488721804
"{sausage,butter milk,yogurt} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892
"{tropical fruit,butter milk,yogurt} => {other vegetables}",0.00142348754448399,0.7,3.61770888071466
"{root vegetables,butter milk,yogurt} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{root vegetables,butter milk,yogurt} => {whole milk}",0.00152516522623284,0.882352941176471,3.45321972800262
"{tropical fruit,whole milk,candy} => {yogurt}",0.00101677681748856,0.769230769230769,5.51412872841444
"{root vegetables,yogurt,candy} => {whole milk}",0.00132180986273513,0.722222222222222,2.82652429588363
"{root vegetables,rolls/buns,candy} => {other vegetables}",0.00101677681748856,0.833333333333333,4.30679628656507
"{ham,whole milk,frozen vegetables} => {other vegetables}",0.00101677681748856,0.833333333333333,4.30679628656507
"{ham,curd,yogurt} => {whole milk}",0.00111845449923742,0.785714285714286,3.075009948269
"{ham,other vegetables,brown bread} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{ham,butter,yogurt} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{ham,other vegetables,butter} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{ham,other vegetables,fruit/vegetable juice} => {tropical fruit}",0.00101677681748856,0.714285714285714,6.80717054263566
"{ham,other vegetables,fruit/vegetable juice} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{ham,yogurt,whipped/sour cream} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{ham,other vegetables,whipped/sour cream} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{ham,tropical fruit,pip fruit} => {other vegetables}",0.0016268429079817,0.888888888888889,4.59391603900274
"{ham,pip fruit,yogurt} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{ham,pip fruit,whole milk} => {other vegetables}",0.00152516522623284,0.789473684210526,4.08012279779849
"{ham,tropical fruit,yogurt} => {other vegetables}",0.00172852058973055,0.708333333333333,3.66077684358031
"{ham,tropical fruit,other vegetables} => {whole milk}",0.00193187595322827,0.730769230769231,2.85997428755089
"{ham,tropical fruit,whole milk} => {other vegetables}",0.00193187595322827,0.703703703703704,3.63685019754384
"{ham,root vegetables,yogurt} => {other vegetables}",0.00111845449923742,0.785714285714286,4.0606936416185
"{ham,root vegetables,yogurt} => {whole milk}",0.00111845449923742,0.785714285714286,3.075009948269
"{ham,root vegetables,rolls/buns} => {whole milk}",0.00101677681748856,0.769230769230769,3.01049925005357
"{ham,yogurt,rolls/buns} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{whole milk,curd,sliced cheese} => {yogurt}",0.00101677681748856,0.714285714285714,5.12026239067055
"{frankfurter,root vegetables,sliced cheese} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331
"{frankfurter,yogurt,sliced cheese} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803
"{butter,whipped/sour cream,sliced cheese} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{tropical fruit,butter,sliced cheese} => {yogurt}",0.00111845449923742,0.785714285714286,5.63228862973761
"{tropical fruit,butter,sliced cheese} => {other vegetables}",0.00111845449923742,0.785714285714286,4.0606936416185
"{tropical fruit,butter,sliced cheese} => {whole milk}",0.00111845449923742,0.785714285714286,3.075009948269
"{root vegetables,butter,sliced cheese} => {whole milk}",0.00111845449923742,0.785714285714286,3.075009948269
"{butter,yogurt,sliced cheese} => {whole milk}",0.00142348754448399,0.777777777777778,3.04394924172083
"{whole milk,butter,sliced cheese} => {yogurt}",0.00142348754448399,0.7,5.01785714285714
"{other vegetables,butter,sliced cheese} => {whole milk}",0.00142348754448399,0.777777777777778,3.04394924172083
"{whole milk,butter,sliced cheese} => {other vegetables}",0.00142348754448399,0.7,3.61770888071466
"{tropical fruit,whipped/sour cream,sliced cheese} => {yogurt}",0.00101677681748856,0.714285714285714,5.12026239067055
"{tropical fruit,whipped/sour cream,sliced cheese} => {whole milk}",0.00111845449923742,0.785714285714286,3.075009948269
"{root vegetables,whipped/sour cream,sliced cheese} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{root vegetables,whipped/sour cream,sliced cheese} => {whole milk}",0.00132180986273513,0.722222222222222,2.82652429588363
"{other vegetables,whipped/sour cream,sliced cheese} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{sausage,pip fruit,sliced cheese} => {yogurt}",0.00122013218098627,0.857142857142857,6.14431486880467
"{sausage,pip fruit,sliced cheese} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{tropical fruit,pip fruit,sliced cheese} => {other vegetables}",0.00111845449923742,0.733333333333333,3.78998073217726
"{pip fruit,yogurt,sliced cheese} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{citrus fruit,other vegetables,sliced cheese} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{tropical fruit,root vegetables,sliced cheese} => {other vegetables}",0.00152516522623284,0.75,3.87611665790857
"{tropical fruit,root vegetables,sliced cheese} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{root vegetables,whole milk,sliced cheese} => {other vegetables}",0.00244026436197255,0.774193548387097,4.00115267913142
"{yogurt,oil,coffee} => {other vegetables}",0.00101677681748856,0.909090909090909,4.69832322170735
"{whole milk,oil,coffee} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{beef,other vegetables,oil} => {whole milk}",0.00111845449923742,0.733333333333333,2.87000928505107
"{root vegetables,domestic eggs,oil} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{citrus fruit,oil,fruit/vegetable juice} => {root vegetables}",0.00101677681748856,0.769230769230769,7.05726176808266
"{citrus fruit,oil,fruit/vegetable juice} => {other vegetables}",0.00111845449923742,0.846153846153846,4.37305469097377
"{tropical fruit,oil,fruit/vegetable juice} => {other vegetables}",0.00122013218098627,0.857142857142857,4.42984760903836
"{citrus fruit,tropical fruit,oil} => {other vegetables}",0.00101677681748856,0.769230769230769,3.97550426452161
"{citrus fruit,root vegetables,oil} => {other vegetables}",0.0016268429079817,0.761904761904762,3.93764231914521
"{root vegetables,oil,shopping bags} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803
"{tropical fruit,root vegetables,oil} => {other vegetables}",0.00172852058973055,0.85,4.39293221229637
"{tropical fruit,root vegetables,oil} => {whole milk}",0.00152516522623284,0.75,2.93523676880223
"{tropical fruit,yogurt,oil} => {other vegetables}",0.00152516522623284,0.789473684210526,4.08012279779849
"{tropical fruit,yogurt,oil} => {whole milk}",0.00142348754448399,0.736842105263158,2.88374138689342
"{root vegetables,yogurt,oil} => {other vegetables}",0.00142348754448399,0.736842105263158,3.80811461127859
"{root vegetables,yogurt,oil} => {whole milk}",0.00152516522623284,0.789473684210526,3.08972291452866
"{root vegetables,rolls/buns,oil} => {whole milk}",0.00142348754448399,0.736842105263158,2.88374138689342
"{yogurt,rolls/buns,oil} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{whole milk,yogurt,oil} => {other vegetables}",0.00223690899847483,0.709677419354839,3.6677232892038
"{root vegetables,onions,frozen vegetables} => {other vegetables}",0.00132180986273513,0.866666666666667,4.47906813802768
"{onions,whole milk,frozen vegetables} => {other vegetables}",0.00111845449923742,0.733333333333333,3.78998073217726
"{beef,tropical fruit,onions} => {other vegetables}",0.00101677681748856,0.769230769230769,3.97550426452161
"{onions,curd,yogurt} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892
"{onions,other vegetables,curd} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{root vegetables,onions,napkins} => {other vegetables}",0.00101677681748856,0.909090909090909,4.69832322170735
"{onions,whole milk,napkins} => {other vegetables}",0.00122013218098627,0.8,4.13452443510247
"{pork,root vegetables,onions} => {other vegetables}",0.00111845449923742,0.733333333333333,3.78998073217726
"{onions,butter,domestic eggs} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892
"{onions,butter,bottled water} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803
"{tropical fruit,onions,butter} => {yogurt}",0.00111845449923742,0.785714285714286,5.63228862973761
"{tropical fruit,onions,butter} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255
"{root vegetables,onions,butter} => {other vegetables}",0.00152516522623284,0.75,3.87611665790857
"{root vegetables,onions,butter} => {whole milk}",0.00172852058973055,0.85,3.32660167130919
"{onions,butter,yogurt} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908
"{onions,other vegetables,butter} => {whole milk}",0.00183019827147941,0.782608695652174,3.06285575875015
"{tropical fruit,onions,whipped/sour cream} => {other vegetables}",0.00111845449923742,0.733333333333333,3.78998073217726
"{tropical fruit,onions,whipped/sour cream} => {whole milk}",0.00111845449923742,0.733333333333333,2.87000928505107
"{onions,whole milk,whipped/sour cream} => {other vegetables}",0.00213523131672598,0.777777777777778,4.0196765341274
"{pip fruit,root vegetables,onions} => {whole milk}",0.00101677681748856,0.769230769230769,3.01049925005357
"{pip fruit,onions,other vegetables} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{citrus fruit,onions,bottled water} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{citrus fruit,tropical fruit,onions} => {other vegetables}",0.00122013218098627,0.75,3.87611665790857
"{citrus fruit,root vegetables,onions} => {other vegetables}",0.00142348754448399,0.823529411764706,4.25612809495842
"{citrus fruit,onions,whole milk} => {other vegetables}",0.00183019827147941,0.782608695652174,4.04464346912198
"{tropical fruit,root vegetables,onions} => {other vegetables}",0.0016268429079817,0.888888888888889,4.59391603900274
"{tropical fruit,onions,yogurt} => {other vegetables}",0.00152516522623284,0.714285714285714,3.69153967419863
"{tropical fruit,onions,yogurt} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{berries,butter,whipped/sour cream} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803
"{sausage,berries,butter} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331
"{tropical fruit,berries,butter} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{beef,hamburger meat,root vegetables} => {whole milk}",0.00111845449923742,0.733333333333333,2.87000928505107
"{beef,hamburger meat,rolls/buns} => {other vegetables}",0.00132180986273513,0.764705882352941,3.95211894531854
"{hamburger meat,other vegetables,curd} => {whole milk}",0.0016268429079817,0.8,3.13091922005571
"{pork,hamburger meat,other vegetables} => {whole milk}",0.00152516522623284,0.75,2.93523676880223
"{pork,hamburger meat,whole milk} => {other vegetables}",0.00152516522623284,0.714285714285714,3.69153967419863
"{hamburger meat,butter,whipped/sour cream} => {whole milk}",0.00122013218098627,0.8,3.13091922005571
"{hamburger meat,other vegetables,domestic eggs} => {whole milk}",0.00172852058973055,0.739130434782609,2.89269710548625
"{hamburger meat,tropical fruit,whipped/sour cream} => {other vegetables}",0.00101677681748856,0.909090909090909,4.69832322170735
"{hamburger meat,root vegetables,whipped/sour cream} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803
"{hamburger meat,yogurt,whipped/sour cream} => {whole milk}",0.00122013218098627,0.75,2.93523676880223
"{hamburger meat,other vegetables,whipped/sour cream} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433
"{hamburger meat,citrus fruit,yogurt} => {whole milk}",0.00111845449923742,0.733333333333333,2.87000928505107
"{hamburger meat,root vegetables,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{beef,other vegetables,hygiene articles} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{butter,hygiene articles,napkins} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331
"{bottled water,hygiene articles,napkins} => {whole milk}",0.00111845449923742,0.785714285714286,3.075009948269
"{tropical fruit,hygiene articles,napkins} => {whole milk}",0.00122013218098627,0.8,3.13091922005571
"{tropical fruit,margarine,hygiene articles} => {whole milk}",0.00101677681748856,0.769230769230769,3.01049925005357
"{rolls/buns,margarine,hygiene articles} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803
"{other vegetables,margarine,hygiene articles} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{pip fruit,butter,hygiene articles} => {whole milk}",0.00101677681748856,1,3.91364902506964
"{citrus fruit,butter,hygiene articles} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803
"{butter,bottled water,hygiene articles} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255
"{tropical fruit,butter,hygiene articles} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{root vegetables,butter,hygiene articles} => {whole milk}",0.00142348754448399,0.823529411764706,3.22300507946911
"{other vegetables,butter,hygiene articles} => {whole milk}",0.00183019827147941,0.782608695652174,3.06285575875015
"{tropical fruit,domestic eggs,hygiene articles} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{other vegetables,domestic eggs,hygiene articles} => {whole milk}",0.00111845449923742,0.733333333333333,2.87000928505107
"{tropical fruit,whipped/sour cream,hygiene articles} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803
"{root vegetables,whipped/sour cream,hygiene articles} => {whole milk}",0.00101677681748856,1,3.91364902506964
"{yogurt,whipped/sour cream,hygiene articles} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{sausage,pip fruit,hygiene articles} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908
"{tropical fruit,pip fruit,hygiene articles} => {whole milk}",0.0016268429079817,0.727272727272727,2.84629020005065
"{pip fruit,root vegetables,hygiene articles} => {whole milk}",0.00101677681748856,1,3.91364902506964
"{pip fruit,yogurt,hygiene articles} => {whole milk}",0.00142348754448399,0.736842105263158,2.88374138689342
"{pip fruit,other vegetables,hygiene articles} => {whole milk}",0.00142348754448399,0.736842105263158,2.88374138689342
"{citrus fruit,root vegetables,hygiene articles} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255
"{sausage,tropical fruit,hygiene articles} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{tropical fruit,bottled water,hygiene articles} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{root vegetables,bottled water,hygiene articles} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{yogurt,bottled water,hygiene articles} => {whole milk}",0.00111845449923742,0.733333333333333,2.87000928505107
"{other vegetables,bottled water,hygiene articles} => {whole milk}",0.00132180986273513,0.722222222222222,2.82652429588363
"{tropical fruit,root vegetables,hygiene articles} => {whole milk}",0.00122013218098627,0.75,2.93523676880223
"{tropical fruit,yogurt,hygiene articles} => {whole milk}",0.00183019827147941,0.72,2.81782729805014
"{root vegetables,yogurt,hygiene articles} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255
"{other vegetables,yogurt,hygiene articles} => {whole milk}",0.00213523131672598,0.75,2.93523676880223
"{other vegetables,salty snack,long life bakery product} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803
"{other vegetables,frozen vegetables,salty snack} => {whole milk}",0.00111845449923742,0.785714285714286,3.075009948269
"{whole milk,frozen vegetables,salty snack} => {other vegetables}",0.00111845449923742,0.785714285714286,4.0606936416185
"{tropical fruit,whipped/sour cream,salty snack} => {other vegetables}",0.00122013218098627,0.8,4.13452443510247
"{pip fruit,yogurt,salty snack} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892
"{tropical fruit,root vegetables,salty snack} => {other vegetables}",0.00111845449923742,0.733333333333333,3.78998073217726
"{tropical fruit,yogurt,salty snack} => {other vegetables}",0.00132180986273513,0.8125,4.19912637940095
"{root vegetables,soda,salty snack} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{root vegetables,yogurt,salty snack} => {other vegetables}",0.00122013218098627,0.857142857142857,4.42984760903836
"{cream cheese ,domestic eggs,sugar} => {whole milk}",0.00111845449923742,1,3.91364902506964
"{other vegetables,cream cheese ,sugar} => {whole milk}",0.00152516522623284,0.9375,3.66904596100279
"{whole milk,cream cheese ,sugar} => {other vegetables}",0.00152516522623284,0.75,3.87611665790857
"{whole milk,frozen vegetables,sugar} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{beef,root vegetables,sugar} => {other vegetables}",0.00111845449923742,0.846153846153846,4.37305469097377
"{curd,domestic eggs,sugar} => {whole milk}",0.00101677681748856,1,3.91364902506964
"{curd,whipped/sour cream,sugar} => {yogurt}",0.00101677681748856,0.714285714285714,5.12026239067055
"{curd,whipped/sour cream,sugar} => {whole milk}",0.00111845449923742,0.785714285714286,3.075009948269
"{other vegetables,curd,sugar} => {whole milk}",0.00111845449923742,0.733333333333333,2.87000928505107
"{other vegetables,sugar,napkins} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{pork,whipped/sour cream,sugar} => {whole milk}",0.00111845449923742,0.785714285714286,3.075009948269
"{pork,other vegetables,sugar} => {whole milk}",0.0016268429079817,0.727272727272727,2.84629020005065
"{frankfurter,other vegetables,sugar} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{butter,whipped/sour cream,sugar} => {other vegetables}",0.00101677681748856,0.833333333333333,4.30679628656507
"{other vegetables,butter,sugar} => {whipped/sour cream}",0.00101677681748856,0.714285714285714,9.9645390070922
"{butter,whipped/sour cream,sugar} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803
"{other vegetables,butter,sugar} => {whole milk}",0.00111845449923742,0.785714285714286,3.075009948269
"{whipped/sour cream,domestic eggs,sugar} => {whole milk}",0.00101677681748856,0.769230769230769,3.01049925005357
"{citrus fruit,domestic eggs,sugar} => {whole milk}",0.00142348754448399,0.933333333333333,3.652739090065
"{tropical fruit,domestic eggs,sugar} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383
"{yogurt,domestic eggs,sugar} => {whole milk}",0.00142348754448399,0.933333333333333,3.652739090065
"{other vegetables,domestic eggs,sugar} => {whole milk}",0.00183019827147941,0.782608695652174,3.06285575875015
"{root vegetables,sugar,fruit/vegetable juice} => {other vegetables}",0.00111845449923742,0.785714285714286,4.0606936416185
"{root vegetables,sugar,fruit/vegetable juice} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{citrus fruit,whipped/sour cream,sugar} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892
"{root vegetables,whipped/sour cream,sugar} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{yogurt,whipped/sour cream,sugar} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{whipped/sour cream,rolls/buns,sugar} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{other vegetables,sugar,bottled water} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908
"{tropical fruit,other vegetables,sugar} => {whole milk}",0.00132180986273513,0.722222222222222,2.82652429588363
"{pork,rolls/buns,waffles} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331
"{pork,whole milk,waffles} => {other vegetables}",0.00132180986273513,0.764705882352941,3.95211894531854
"{other vegetables,butter,waffles} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{whole milk,butter,waffles} => {other vegetables}",0.00142348754448399,0.777777777777778,4.0196765341274
"{whipped/sour cream,rolls/buns,waffles} => {whole milk}",0.00172852058973055,0.80952380952381,3.16819206791352
"{root vegetables,yogurt,waffles} => {whole milk}",0.00152516522623284,0.75,2.93523676880223
"{root vegetables,rolls/buns,waffles} => {whole milk}",0.0016268429079817,0.842105263157895,3.29570444216391
"{tropical fruit,white bread,long life bakery product} => {whole milk}",0.00101677681748856,0.769230769230769,3.01049925005357
"{pip fruit,long life bakery product,chocolate} => {whole milk}",0.00101677681748856,0.769230769230769,3.01049925005357
"{yogurt,long life bakery product,chocolate} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{whipped/sour cream,long life bakery product,napkins} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331
"{tropical fruit,long life bakery product,napkins} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{other vegetables,long life bakery product,napkins} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255
"{butter,whipped/sour cream,long life bakery product} => {other vegetables}",0.00122013218098627,0.8,4.13452443510247
"{sausage,butter,long life bakery product} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331
"{root vegetables,butter,long life bakery product} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{tropical fruit,long life bakery product,newspapers} => {whole milk}",0.00101677681748856,0.769230769230769,3.01049925005357
"{sausage,fruit/vegetable juice,long life bakery product} => {whole milk}",0.00101677681748856,0.769230769230769,3.01049925005357
"{bottled water,fruit/vegetable juice,long life bakery product} => {whole milk}",0.00101677681748856,0.769230769230769,3.01049925005357
"{tropical fruit,fruit/vegetable juice,long life bakery product} => {whole milk}",0.00101677681748856,0.769230769230769,3.01049925005357
"{root vegetables,fruit/vegetable juice,long life bakery product} => {other vegetables}",0.00101677681748856,0.769230769230769,3.97550426452161
"{yogurt,fruit/vegetable juice,long life bakery product} => {whole milk}",0.00142348754448399,0.777777777777778,3.04394924172083
"{sausage,whipped/sour cream,long life bakery product} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803
"{root vegetables,whipped/sour cream,long life bakery product} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{yogurt,whipped/sour cream,long life bakery product} => {whole milk}",0.00172852058973055,0.80952380952381,3.16819206791352
"{sausage,tropical fruit,long life bakery product} => {whole milk}",0.00111845449923742,0.733333333333333,2.87000928505107
"{other vegetables,bottled water,long life bakery product} => {whole milk}",0.00111845449923742,0.733333333333333,2.87000928505107
"{tropical fruit,root vegetables,long life bakery product} => {other vegetables}",0.00111845449923742,0.846153846153846,4.37305469097377
"{tropical fruit,yogurt,long life bakery product} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433
"{yogurt,rolls/buns,long life bakery product} => {whole milk}",0.00152516522623284,0.75,2.93523676880223
"{other vegetables,yogurt,long life bakery product} => {whole milk}",0.00264361972547026,0.722222222222222,2.82652429588363
"{root vegetables,dessert,fruit/vegetable juice} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{pip fruit,dessert,whipped/sour cream} => {whole milk}",0.00122013218098627,0.75,2.93523676880223
"{sausage,dessert,whipped/sour cream} => {other vegetables}",0.00101677681748856,0.833333333333333,4.30679628656507
"{tropical fruit,dessert,whipped/sour cream} => {other vegetables}",0.00111845449923742,0.916666666666667,4.73747591522158
"{root vegetables,dessert,whipped/sour cream} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{dessert,yogurt,whipped/sour cream} => {whole milk}",0.00152516522623284,0.714285714285714,2.79546358933546
"{sausage,pip fruit,dessert} => {whole milk}",0.00101677681748856,0.769230769230769,3.01049925005357
"{tropical fruit,pip fruit,dessert} => {other vegetables}",0.00132180986273513,0.764705882352941,3.95211894531854
"{pip fruit,dessert,yogurt} => {other vegetables}",0.00152516522623284,0.714285714285714,3.69153967419863
"{sausage,dessert,yogurt} => {other vegetables}",0.00142348754448399,0.777777777777778,4.0196765341274
"{tropical fruit,root vegetables,dessert} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{root vegetables,dessert,soda} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{beef,whipped/sour cream,cream cheese } => {whole milk}",0.00101677681748856,0.769230769230769,3.01049925005357
"{beef,root vegetables,cream cheese } => {whole milk}",0.00122013218098627,0.75,2.93523676880223
"{curd,whipped/sour cream,cream cheese } => {yogurt}",0.00132180986273513,0.764705882352941,5.48169267707083
"{curd,whipped/sour cream,cream cheese } => {whole milk}",0.00132180986273513,0.764705882352941,2.99279043093561
"{root vegetables,curd,cream cheese } => {other vegetables}",0.00172852058973055,0.85,4.39293221229637
"{curd,yogurt,cream cheese } => {other vegetables}",0.00172852058973055,0.708333333333333,3.66077684358031
"{curd,yogurt,cream cheese } => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433
"{cream cheese ,domestic eggs,napkins} => {whole milk}",0.00111845449923742,1,3.91364902506964
"{pork,yogurt,cream cheese } => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803
"{pork,other vegetables,cream cheese } => {whole milk}",0.00122013218098627,0.75,2.93523676880223
"{frankfurter,yogurt,cream cheese } => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803
"{frankfurter,cream cheese ,rolls/buns} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{other vegetables,cream cheese ,brown bread} => {whole milk}",0.00132180986273513,0.764705882352941,2.99279043093561
"{whipped/sour cream,cream cheese ,margarine} => {yogurt}",0.00101677681748856,0.833333333333333,5.97363945578231
"{yogurt,cream cheese ,margarine} => {whole milk}",0.00142348754448399,0.736842105263158,2.88374138689342
"{whole milk,cream cheese ,margarine} => {yogurt}",0.00142348754448399,0.777777777777778,5.57539682539683
"{butter,cream cheese ,domestic eggs} => {whole milk}",0.00111845449923742,0.733333333333333,2.87000928505107
"{butter,whipped/sour cream,cream cheese } => {yogurt}",0.00101677681748856,0.769230769230769,5.51412872841444
"{butter,whipped/sour cream,cream cheese } => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892
"{root vegetables,butter,cream cheese } => {yogurt}",0.00101677681748856,0.909090909090909,6.51669758812616
"{root vegetables,butter,cream cheese } => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331
"{butter,yogurt,cream cheese } => {whole milk}",0.0016268429079817,0.761904761904762,2.98182782862449
"{other vegetables,butter,cream cheese } => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{cream cheese ,domestic eggs,fruit/vegetable juice} => {whole milk}",0.00101677681748856,0.769230769230769,3.01049925005357
"{whipped/sour cream,cream cheese ,domestic eggs} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{whipped/sour cream,cream cheese ,domestic eggs} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255
"{pip fruit,cream cheese ,domestic eggs} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892
"{citrus fruit,cream cheese ,domestic eggs} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{citrus fruit,cream cheese ,domestic eggs} => {whole milk}",0.0016268429079817,0.888888888888889,3.47879913339523
"{tropical fruit,cream cheese ,domestic eggs} => {whole milk}",0.00101677681748856,0.769230769230769,3.01049925005357
"{root vegetables,cream cheese ,domestic eggs} => {other vegetables}",0.00122013218098627,0.75,3.87611665790857
"{root vegetables,cream cheese ,domestic eggs} => {whole milk}",0.00122013218098627,0.75,2.93523676880223
"{yogurt,cream cheese ,domestic eggs} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908
